dataset,num_rotations,bootstrap_size,num_trees,fold,accuracy,balanced_accuracy,f1_micro,f1_macro,precision,recall,jaccard
higgs,100,25,1,5,0.6883309298422777,0.6818121282053763,0.6883309298422777,0.6811300889187731,0.6913680029146225,0.6883309298422777,0.5217298528058985
higgs,100,50,1,1,0.6879225399741994,0.6815352018067857,0.6879225399741994,0.6808902404521744,0.6908031804828642,0.6879225399741994,0.5213495495225626
higgs,100,50,1,2,0.6892886021356633,0.6824683688932096,0.6892886021356633,0.6817600867982557,0.6925417072674798,0.6892886021356633,0.522692312970029
higgs,100,50,1,3,0.6888596407820922,0.6819233205027475,0.6888596407820922,0.6810530572455676,0.6925094119883979,0.6888596407820922,0.5219849905454729
higgs,100,50,1,4,0.6851783468051105,0.6779320448408666,0.6851783468051105,0.6767633766905388,0.689223813908621,0.6851783468051105,0.5173813790776056
higgs,100,50,1,5,0.6880244393266834,0.6815633972584294,0.6880244393266834,0.680913097111695,0.6909405575462316,0.6880244393266834,0.5214353837581894
higgs,10,10,10,1,0.6838676995396374,0.6782893201750063,0.6838676995396374,0.6780389270843079,0.6853087856110421,0.6838676995396374,0.5174593417917727
higgs,10,10,10,2,0.6806329179011399,0.674607741039238,0.6806329179011399,0.6742269264208807,0.6821972849967041,0.6806329179011399,0.5135050453466936
higgs,10,10,10,3,0.6869784304564085,0.6811104992195474,0.6869784304564085,0.680846586252387,0.6887221462476695,0.6869784304564085,0.5208878454423732
higgs,10,10,10,4,0.6759460789351854,0.6689928135626988,0.6759460789351854,0.6678702098732663,0.6788661092164654,0.6759460789351854,0.5071397199570635
higgs,10,10,10,5,0.6826633526339114,0.6762799025637068,0.6826633526339114,0.6755894796298004,0.6851717374100251,0.6826633526339114,0.51533136498306
higgs,10,25,10,1,0.6829943632588698,0.6773485732939748,0.6829943632588698,0.6770529203731628,0.6844919655192543,0.6829943632588698,0.5163929477975492
higgs,10,25,10,2,0.680857705410963,0.6747307614669213,0.680857705410963,0.6742983188508774,0.6825703363208444,0.680857705410963,0.5136668422857495
higgs,10,25,10,3,0.6872250123177194,0.6813183211397312,0.6872250123177194,0.6810385488835539,0.6890342783486231,0.6872250123177194,0.5211370249575995
higgs,10,25,10,4,0.6762607791650257,0.6693124922576272,0.6762607791650257,0.6681995038733992,0.6791902876684022,0.6762607791650257,0.5075030624694996
higgs,10,25,10,5,0.6834475142938096,0.6774362695015224,0.6834475142938096,0.6769830937514558,0.6854046021224316,0.6834475142938096,0.5166057920558735
higgs,10,50,10,1,0.6838431880224017,0.6781691268894854,0.6838431880224017,0.6778706072235147,0.6854122828962481,0.6838431880224017,0.5173431528569195
higgs,10,50,10,2,0.6806283675466901,0.674579616823057,0.6806283675466901,0.67418618349759,0.6822242157187612,0.6806283675466901,0.51347782310337
higgs,10,50,10,3,0.6865471396731562,0.6807508645609521,0.6865471396731562,0.6805160577334162,0.6881733279504931,0.6865471396731562,0.5204552295220488
higgs,10,50,10,4,0.6771025568029367,0.6705062777651101,0.6771025568029367,0.6696617735824544,0.6794872870154743,0.6771025568029367,0.5088383714629354
higgs,10,50,10,5,0.6829712053295749,0.67675761121149,0.6829712053295749,0.6761784563682123,0.6852183788210744,0.6829712053295749,0.5158581746645837
higgs,10,10,1,1,0.6824319601134066,0.6768420297826019,0.6824319601134066,0.6765669345374146,0.6838339176510737,0.6824319601134066,0.5157980266623462
higgs,10,10,1,2,0.6797806365126812,0.6737973452956201,0.6797806365126812,0.6734264503406919,0.681254405243395,0.6797806365126812,0.512568629232639
higgs,10,10,1,3,0.6864170245212468,0.6804522348239734,0.6864170245212468,0.6801311395427141,0.6882764914395849,0.6864170245212468,0.5201483828628335
higgs,10,10,1,4,0.675655026699495,0.6686976362403949,0.675655026699495,0.6675664911168697,0.6785654234209721,0.675655026699495,0.506804359742244
higgs,10,10,1,5,0.6823509593380168,0.6761718029489004,0.6823509593380168,0.6756038040752821,0.6845149016850854,0.6823509593380168,0.5151801218769853
higgs,10,25,1,1,0.6821246583139889,0.6762907655892665,0.6821246583139889,0.6758837976225097,0.6838474559604109,0.6821246583139889,0.5152174278861321
higgs,10,25,1,2,0.6803944793279673,0.6742931495537885,0.6803944793279673,0.6738678891009897,0.6820518544850059,0.6803944793279673,0.5131606396004663
higgs,10,25,1,3,0.6862163924163794,0.6803409585224383,0.6862163924163794,0.6800625010259704,0.687939504212055,0.6862163924163794,0.5200001414925306
higgs,10,25,1,4,0.6748891955043343,0.668167629565807,0.6748891955043343,0.6671973406686118,0.6773594593393121,0.6748891955043343,0.5061898901764144
higgs,10,25,1,5,0.682444495702776,0.6761209819945087,0.682444495702776,0.6754652347275285,0.6848432348595433,0.682444495702776,0.515141585921818
higgs,10,50,1,1,0.6803884258431281,0.6745288129051827,0.6803884258431281,0.6740828392458924,0.6820752351560447,0.6803884258431281,0.5132024221857054
higgs,10,50,1,2,0.681214453199832,0.6752176431942748,0.681214453199832,0.6748601052209504,0.6827650499455575,0.681214453199832,0.5141976323799159
higgs,10,50,1,3,0.6859534324240589,0.6800594963631157,0.6859534324240589,0.6797679859863077,0.6876918596143708,0.6859534324240589,0.5196792654082238
higgs,10,50,1,4,0.6760756881338913,0.6696440960373282,0.6760756881338913,0.6688926027236803,0.6781528656447396,0.6760756881338913,0.5078393330623543
higgs,10,50,1,5,0.6827782298197563,0.6768584968941853,0.6827782298197563,0.6764465025743116,0.6845721226197921,0.6827782298197563,0.5159245707728464
higgs,10,10,5,1,0.6839062824834343,0.6781903161620465,0.6839062824834343,0.6778711507560151,0.685535760120979,0.6839062824834343,0.5173767704305409
higgs,10,10,5,2,0.6815115913454078,0.6753775580878463,0.6815115913454078,0.674950940934451,0.6832624711436845,0.6815115913454078,0.5144095138089049
higgs,10,10,5,3,0.6872063594462918,0.6811707435798161,0.6872063594462918,0.6808242253616624,0.6892044704810845,0.6872063594462918,0.5209938501337219
higgs,10,10,5,4,0.6756377454730008,0.6689074297028301,0.6756377454730008,0.6679439418875757,0.6781624861019129,0.6756377454730008,0.5070307012550578
higgs,10,10,5,5,0.6840278030033347,0.6781210940927549,0.6840278030033347,0.677734289012353,0.6858557875021293,0.6840278030033347,0.5173742241224834
higgs,10,25,5,1,0.6824968702423826,0.6772014016734509,0.6824968702423826,0.6770650015004658,0.6835361559948573,0.6824968702423826,0.5161343561226949
higgs,10,25,5,2,0.6806875221545382,0.6746408191910873,0.6806875221545382,0.6742493378259125,0.6822830947808509,0.6806875221545382,0.513547479046027
higgs,10,25,5,3,0.6869797953006592,0.6810614394822915,0.6869797953006592,0.6807722589931622,0.6887956589253622,0.6869797953006592,0.520842494981262
higgs,10,25,5,4,0.6757141466848695,0.6687304289648517,0.6757141466848695,0.6675802283046273,0.6786742018502984,0.6757141466848695,0.5068424809742692
higgs,10,25,5,5,0.6828672255842845,0.6766879206112616,0.6828672255842845,0.6761278737163904,0.6850554421318364,0.6828672255842845,0.5157730290625243
higgs,10,50,5,1,0.6830833309880956,0.6775577503561087,0.6830833309880956,0.6773227403458961,0.6844261082903527,0.6830833309880956,0.5166049366608879
higgs,10,50,5,2,0.6808995686719017,0.6747753291507002,0.6808995686719017,0.6743449908696988,0.6826102577769639,0.6808995686719017,0.5137173606945007
higgs,10,50,5,3,0.6871645042226007,0.6813388461370247,0.6871645042226007,0.6810983594673876,0.6888562209865191,0.6871645042226007,0.5211420934066099
higgs,10,50,5,4,0.6767619347333552,0.6701030312959273,0.6767619347333552,0.6692095200741195,0.6792299572077698,0.6767619347333552,0.5083848980281169
higgs,10,50,5,5,0.6832272951826048,0.6770205590596816,0.6832272951826048,0.676449592772157,0.6854756564155193,0.6832272951826048,0.5161594652622843
higgs,50,10,1,1,0.6872570976729492,0.6810408829410888,0.6872570976729492,0.6804910806006342,0.6898058003233472,0.6872570976729492,0.5207557203001281
higgs,50,10,1,2,0.6877956308406643,0.6811866877915966,0.6877956308406643,0.6805850390351125,0.6905886959283842,0.6877956308406643,0.5211815678967952
higgs,50,10,1,3,0.689478825123871,0.6825735671033218,0.689478825123871,0.6817365131435698,0.6931035720195261,0.689478825123871,0.5227375538773821
higgs,50,10,1,4,0.6852924938537953,0.6782332998878176,0.6852924938537953,0.6772085649419783,0.6889658921516738,0.6852924938537953,0.5177250893246635
higgs,50,10,1,5,0.6873424411719834,0.6806735875450376,0.6873424411719834,0.6798746627723715,0.6906054418479005,0.6873424411719834,0.5204249137657191
higgs,50,25,1,1,0.6865875701188264,0.6804170013927227,0.6865875701188264,0.6798839744920142,0.6890275600324958,0.6865875701188264,0.5200276924548121
higgs,50,25,1,2,0.6875876796423057,0.6809613118262718,0.6875876796423057,0.6803453852002144,0.6904001096232669,0.6875876796423057,0.5209229621352544
higgs,50,25,1,3,0.6891658208423546,0.6823330310597431,0.6891658208423546,0.6815395455132116,0.6926305322682405,0.6891658208423546,0.5224530550861287
higgs,50,25,1,4,0.6846694601617704,0.6775830036486856,0.6846694601617704,0.6765259170010567,0.6883586699979745,0.6846694601617704,0.5169762490328742
higgs,50,25,1,5,0.6876893430296338,0.6810433603574751,0.6876893430296338,0.6802661323888624,0.6909283226953291,0.6876893430296338,0.5208511156084809
higgs,50,50,1,1,0.6866279687305666,0.6804701493571025,0.6866279687305666,0.6799453640146934,0.6890487301086216,0.6866279687305666,0.5200872514016686
higgs,50,50,1,2,0.68777424417475,0.6812670162304378,0.68777424417475,0.6807262986808957,0.6903927384232995,0.68777424417475,0.5212601575091715
higgs,50,50,1,3,0.6888814782901049,0.6819575770770027,0.6888814782901049,0.6810963699492453,0.6925079371519347,0.6888814782901049,0.5220239485753605
higgs,50,50,1,4,0.6851164982050263,0.6779793732111049,0.6851164982050263,0.6768930331529349,0.6889347152333261,0.6851164982050263,0.5174344831029039
higgs,50,50,1,5,0.6873465277121913,0.6806790683290105,0.6873465277121913,0.6798811652665315,0.6906071156088303,0.6873465277121913,0.5204311482379869
higgs,5,10,10,1,0.6791120112789293,0.673797910091698,0.6791120112789293,0.6736123408941761,0.680059106770473,0.6791120112789293,0.5122403133724996
higgs,5,10,10,2,0.6791649735556151,0.6730664162864228,0.6791649735556151,0.6726246251064952,0.6807660256673604,0.6791649735556151,0.5117572068100472
higgs,5,10,10,3,0.6805190775654636,0.6737903973179238,0.6805190775654636,0.6729119679431805,0.6833098326815211,0.6805190775654636,0.5125981284917829
higgs,5,10,10,4,0.6713469988421579,0.6655241957915985,0.6713469988421579,0.6650691410693758,0.6724076494231922,0.6713469988421579,0.5030700203556516
higgs,5,10,10,5,0.6741302026197447,0.6681137538587374,0.6741302026197447,0.6675201551578002,0.6756896833920569,0.6741302026197447,0.5059602267233546
higgs,5,25,10,1,0.6784184261245566,0.6733195457229826,0.6784184261245566,0.6732194932007727,0.6791114051752671,0.6784184261245566,0.5116309945433932
higgs,5,25,10,2,0.679301484189111,0.67345967665409,0.679301484189111,0.6731546702520228,0.6805763247457516,0.679301484189111,0.5121501899389004
higgs,5,25,10,3,0.6806755797062218,0.6740814511281088,0.6806755797062218,0.6732973188265416,0.6832464953916222,0.6806755797062218,0.5129191839154369
higgs,5,25,10,4,0.6723111093728825,0.6663364982561489,0.6723111093728825,0.6658092018739651,0.6735923345873909,0.6723111093728825,0.5040181781933343
higgs,5,25,10,5,0.6722749133653476,0.6660297283934065,0.6722749133653476,0.6652633669375185,0.6740685715448315,0.6722749133653476,0.5036330508586838
higgs,5,50,10,1,0.6786975850708519,0.673736004321618,0.6786975850708519,0.6736939476243171,0.6792622556535559,0.6786975850708519,0.512062359936301
higgs,5,50,10,2,0.6793533582298393,0.6733670744451525,0.6793533582298393,0.6729885341551385,0.6808135286785332,0.6793533582298393,0.5120773844432496
higgs,5,50,10,3,0.6798616775846624,0.6732588165538791,0.6798616775846624,0.6724549390536938,0.6824046694157584,0.6798616775846624,0.5119785575284442
higgs,5,50,10,4,0.6710386653799733,0.6648613721517553,0.6710386653799733,0.6641939490126658,0.6725242881317979,0.6710386653799733,0.5023867403222638
higgs,5,50,10,5,0.6734255014638895,0.6672628995200175,0.6734255014638895,0.6665678764369098,0.6751551388857494,0.6734255014638895,0.5050178639103142
higgs,5,10,20,1,0.6790884075956652,0.6738815947698567,0.6790884075956652,0.6737434327751581,0.679915987532754,0.6790884075956652,0.5123054413423719
higgs,5,10,20,2,0.6804131357812117,0.6744852825191292,0.6804131357812117,0.6741520752315356,0.6818405736122906,0.6804131357812117,0.513343361842057
higgs,5,10,20,3,0.6798776007675884,0.673330108062584,0.6798776007675884,0.6725634048003177,0.6823305358023881,0.6798776007675884,0.5120543659108707
higgs,5,10,20,4,0.6708904106474184,0.6648321263827004,0.6708904106474184,0.6642353146803766,0.6722169976182312,0.6708904106474184,0.5023342844086573
higgs,5,10,20,5,0.6735095025681634,0.6672442007751351,0.6735095025681634,0.6664837932596894,0.6753898245507853,0.6735095025681634,0.5050098693680255
higgs,5,25,20,1,0.679151048139712,0.6740525778527513,0.679151048139712,0.6739609238953863,0.679865990025549,0.679151048139712,0.5124680978540368
higgs,5,25,20,2,0.6797719908392265,0.67356448774886,0.6797719908392265,0.6730707451247846,0.6815496222068939,0.6797719908392265,0.512347341686384
higgs,5,25,20,3,0.6802711308599019,0.6735192587443655,0.6802711308599019,0.6726202594101687,0.6830884806439975,0.6802711308599019,0.5122895522505799
higgs,5,25,20,4,0.6720518909754707,0.6660557768833424,0.6720518909754707,0.6655123427191973,0.6733491831584428,0.6720518909754707,0.50370486761365
higgs,5,25,20,5,0.6732824725566122,0.6669474864770697,0.6732824725566122,0.6661369754064856,0.6752543197453873,0.6732824725566122,0.5046817661649641
higgs,5,50,20,1,0.678885960619978,0.6738507066987482,0.678885960619978,0.6737817552480425,0.6795285927837782,0.678885960619978,0.5122174645950506
higgs,5,50,20,2,0.679525816663489,0.6735137032224032,0.679525816663489,0.6731239316814808,0.6810268777601579,0.679525816663489,0.5122505431130505
higgs,5,50,20,3,0.6801501146696645,0.6738219170275354,0.6801501146696645,0.6731996471675041,0.6822704359871328,0.6801501146696645,0.5125893757632358
higgs,5,50,20,4,0.6729741627473148,0.6672035909920067,0.6729741627473148,0.6667986456547013,0.6740365324844,0.6729741627473148,0.5049570578466531
higgs,5,50,20,5,0.6731349030491038,0.6670194303121426,0.6731349030491038,0.6663499234417796,0.6747859002479677,0.6731349030491038,0.5047355456587697
higgs,5,10,2,1,0.6774170852537804,0.672294972680678,0.6774170852537804,0.6721739280734992,0.6781031386567837,0.6774170852537804,0.51046947347596
higgs,5,10,2,2,0.6793128600752356,0.6737978169325809,0.6793128600752356,0.6736460660081052,0.6802078170374315,0.6793128600752356,0.5124498447382129
higgs,5,10,2,3,0.6793512258348638,0.6724754205609151,0.6793512258348638,0.6714712070509958,0.6823348378350383,0.6793512258348638,0.5111037441730584
higgs,5,10,2,4,0.6716630633793529,0.6657829756565212,0.6716630633793529,0.665300410832943,0.6728033538496015,0.6716630633793529,0.5033741334369866
higgs,5,10,2,5,0.6721010083764993,0.6659055568660164,0.6721010083764993,0.6651691467406406,0.6738164571486158,0.6721010083764993,0.5034864509280728
higgs,5,25,2,1,0.6790076103721847,0.6740058477972781,0.6790076103721847,0.6739515004177059,0.679620521115016,0.6790076103721847,0.5123838547152589
higgs,5,25,2,2,0.6799176021816219,0.6740945893549959,0.6799176021816219,0.6738073012377823,0.6811930412190568,0.6799176021816219,0.5128715513795872
higgs,5,25,2,3,0.6804007910637278,0.6738193240217512,0.6804007910637278,0.673038942986747,0.6829364228431315,0.6804007910637278,0.5126177546610972
higgs,5,25,2,4,0.6714711508114445,0.665558781537985,0.6714711508114445,0.665055359870786,0.6726423939430065,0.6714711508114445,0.5031274046379698
higgs,5,25,2,5,0.6738518638255828,0.6676902561937761,0.6738518638255828,0.6670023505179702,0.6755994151252906,0.6738518638255828,0.505501915940703
higgs,5,50,2,1,0.6787307210108187,0.6738035319594915,0.6787307210108187,0.6737749756913178,0.6792633835148519,0.6787307210108187,0.5121279303129477
higgs,5,50,2,2,0.6789165242026528,0.6728740844702763,0.6789165242026528,0.672459294339961,0.6804322153806031,0.6789165242026528,0.5115260918035425
higgs,5,50,2,3,0.6793266586383495,0.672631038317943,0.6793266586383495,0.6717545872532651,0.6819964586663648,0.6793266586383495,0.5112692625098891
higgs,5,50,2,4,0.671984130376849,0.6662133452677947,0.671984130376849,0.6657951027363465,0.6730091617002937,0.671984130376849,0.5038371820431423
higgs,5,50,2,5,0.6731762225112062,0.6672965148266339,0.6731762225112062,0.6667704062166815,0.6745165567027904,0.6731762225112062,0.505010643292189
poker-hand,100,10,1,1,0.5686745698566432,0.12868726513078535,0.5686745698566432,0.10814170707892173,0.511358243680631,0.5686745698566432,0.34694532738715694
poker-hand,100,10,1,2,0.5667445018709759,0.11567020256542611,0.5667445018709759,0.09696211764201602,0.5111667946267183,0.5667445018709759,0.34441523057148343
poker-hand,100,10,1,3,0.5700076585739443,0.11657712047968491,0.5700076585739443,0.09835737460318308,0.5174684159447961,0.5700076585739443,0.34844983314564887
poker-hand,100,10,1,4,0.549205991996321,0.11122381978627642,0.549205991996321,0.08994272682850775,0.46291750184880776,0.549205991996321,0.32443814636518464
poker-hand,100,10,1,5,0.5675991584196992,0.1155815831987076,0.5675991584196992,0.09695749289420448,0.5070971204765138,0.5675991584196992,0.3458953087392156
poker-hand,100,25,1,1,0.5931332726892412,0.1351145779802675,0.5931332726892412,0.11792535877816958,0.5532302292333204,0.5931332726892412,0.37650503855128675
poker-hand,100,25,1,2,0.5690307074536164,0.11621084806943813,0.5690307074536164,0.09784256320141058,0.5111337164402079,0.5690307074536164,0.3478093303017823
poker-hand,100,25,1,3,0.5826711349811462,0.1195648704462499,0.5826711349811462,0.10292812474821625,0.537471511319417,0.5826711349811462,0.36394609271008216
poker-hand,100,25,1,4,0.5568231852293964,0.11303154274784424,0.5568231852293964,0.09290973798141282,0.48042773948700207,0.5568231852293964,0.33356603526103157
poker-hand,100,25,1,5,0.5760295721966804,0.11757904454188783,0.5760295721966804,0.10006916301135105,0.5228314524662164,0.5760295721966804,0.356033400608528
poker-hand,100,50,1,1,0.5905502235237461,0.13443577727155354,0.5905502235237461,0.11692417864193157,0.5455776614232941,0.5905502235237461,0.37387906371706175
poker-hand,100,50,1,2,0.5763827147225777,0.1179466470961299,0.5763827147225777,0.10053289059001944,0.5234190162410561,0.5763827147225777,0.35680285574694276
poker-hand,100,50,1,3,0.5847443158259309,0.12005469929428772,0.5847443158259309,0.10366856186110811,0.5377946157758996,0.5847443158259309,0.3668774151574023
poker-hand,100,50,1,4,0.5530121425007094,0.11212635198717427,0.5530121425007094,0.091432536103318,0.4716276695331589,0.5530121425007094,0.32903364330094276
poker-hand,100,50,1,5,0.5828187095768721,0.11918762981767828,0.5828187095768721,0.10251670872455536,0.5368573308239506,0.5828187095768721,0.3639004254662083
poker-hand,10,10,10,1,0.6213911495298461,0.14256965362253252,0.6213911495298461,0.1287464661897307,0.6060926658385801,0.6213911495298461,0.4099654480190613
poker-hand,10,10,10,2,0.58728127167743,0.12054843380179096,0.58728127167743,0.10459060376029221,0.5691994088720663,0.58728127167743,0.3671284431990599
poker-hand,10,10,10,3,0.6163737384084801,0.12768216140840974,0.6163737384084801,0.11517430856730555,0.5901270425527922,0.6163737384084801,0.40604073522188383
poker-hand,10,10,10,4,0.5814359656761543,0.11905218472905602,0.5814359656761543,0.10300861433648398,0.5480379522352528,0.5814359656761543,0.36240965990164165
poker-hand,10,10,10,5,0.6287744486869788,0.13017595511315572,0.6287744486869788,0.11861760642171504,0.6129740978751084,0.6287744486869788,0.4199461455556557
poker-hand,10,25,10,1,0.6076392098107223,0.13895396404327942,0.6076392098107223,0.12364473771813961,0.5873773297722451,0.6076392098107223,0.3929809617161382
poker-hand,10,25,10,2,0.6367619903666722,0.13221589126879474,0.6367619903666722,0.12089392156091235,0.614455416989619,0.6367619903666722,0.43010528356651184
poker-hand,10,25,10,3,0.6417787403840994,0.13365896573048028,0.6417787403840994,0.12296955156440807,0.6123814711290834,0.6417787403840994,0.43820859919859106
poker-hand,10,25,10,4,0.5803058618631547,0.11876155532008056,0.5803058618631547,0.10247962955365733,0.5456929455739392,0.5803058618631547,0.36085611211669494
poker-hand,10,25,10,5,0.6443008259954804,0.13382186253980902,0.6443008259954804,0.12332113351809533,0.6267203890526758,0.6443008259954804,0.4395561890115897
poker-hand,10,50,10,1,0.6091082886204766,0.13932352507200166,0.6091082886204766,0.1240881147901519,0.5851952848122769,0.6091082886204766,0.39507671618995316
poker-hand,10,50,10,2,0.6366203237814231,0.13217639973141307,0.6366203237814231,0.12082917612254858,0.6147523214730101,0.6366203237814231,0.42982931432713734
poker-hand,10,50,10,3,0.6471251079273558,0.13485978615764052,0.6471251079273558,0.1243813682064687,0.6204022963902472,0.6471251079273558,0.44418429874725346
poker-hand,10,50,10,4,0.5802275862743755,0.11871565054292228,0.5802275862743755,0.10229891386461538,0.5443597754103244,0.5802275862743755,0.3605970583037819
poker-hand,10,50,10,5,0.6454502064988701,0.13409088912651385,0.6454502064988701,0.12367004321084592,0.6284243237772751,0.6454502064988701,0.4409479316696995
poker-hand,10,10,1,1,0.6060922990110473,0.13855630368458893,0.6060922990110473,0.12311765239897524,0.5871201028233831,0.6060922990110473,0.3909701108809493
poker-hand,10,10,1,2,0.6409142868308696,0.13331917551004135,0.6409142868308696,0.1226389083784444,0.6150771905698988,0.6409142868308696,0.4367658032682993
poker-hand,10,10,1,3,0.6267981795033146,0.13029529891985803,0.6267981795033146,0.11915932780680363,0.6029791419970973,0.6267981795033146,0.42021357688282057
poker-hand,10,10,1,4,0.6036955862352377,0.12437351173940188,0.6036955862352377,0.11092389206945015,0.5818813024077679,0.6036955862352377,0.3897444230732453
poker-hand,10,10,1,5,0.6112853580612484,0.1260686808633642,0.6112853580612484,0.11312594093331825,0.5979659369086792,0.6112853580612484,0.3979434336971521
poker-hand,10,25,1,1,0.6096141965549615,0.13949027544982007,0.6096141965549615,0.12447465248610144,0.5906639278891186,0.6096141965549615,0.39550832998172625
poker-hand,10,25,1,2,0.645662559964046,0.1343594763668964,0.645662559964046,0.12377865320794734,0.6210761042828681,0.645662559964046,0.44199770186721943
poker-hand,10,25,1,3,0.6192371670105707,0.12853660025185878,0.6192371670105707,0.11686476736398917,0.5908545063092976,0.6192371670105707,0.41148045959488205
poker-hand,10,25,1,4,0.6131913935990138,0.1266439989057019,0.6131913935990138,0.11414600678879286,0.5925661314238638,0.6131913935990138,0.4017242734843941
poker-hand,10,25,1,5,0.6385149614275696,0.13247098362834214,0.6385149614275696,0.12165089528975628,0.6241012244493358,0.6385149614275696,0.43208563923443205
poker-hand,10,50,1,1,0.6347636582981062,0.14987163257606073,0.6347636582981062,0.140786666384181,0.614571826506842,0.6347636582981062,0.4276961781344615
poker-hand,10,50,1,2,0.6167528064639043,0.1274954474953204,0.6167528064639043,0.11451469468630723,0.5916709429781415,0.6167528064639043,0.4050805286107518
poker-hand,10,50,1,3,0.6328030868443261,0.13185568275135265,0.6328030868443261,0.12108317394836535,0.6075196072917628,0.6328030868443261,0.42746842556244735
poker-hand,10,50,1,4,0.5968220110955648,0.12273208429417011,0.5968220110955648,0.1085262724453721,0.5691142528129417,0.5968220110955648,0.381596007821563
poker-hand,10,50,1,5,0.6405166367957609,0.13291241378751334,0.6405166367957609,0.12214074505239883,0.6261318918893205,0.6405166367957609,0.4343593779325085
poker-hand,10,10,5,1,0.6087969606607936,0.13929402458749232,0.6087969606607936,0.12424365017899215,0.5870881960863766,0.6087969606607936,0.394907396775413
poker-hand,10,10,5,2,0.6098648793880004,0.12587741441622008,0.6098648793880004,0.11237573655696753,0.5980271304643683,0.6098648793880004,0.39517519155898345
poker-hand,10,10,5,3,0.6370860345660223,0.132610995498599,0.6370860345660223,0.12182914426725097,0.6111526563116447,0.6370860345660223,0.43239480674607633
poker-hand,10,10,5,4,0.5862890521804643,0.12026376521577631,0.5862890521804643,0.10506369611291189,0.5623403503826563,0.5862890521804643,0.36821797768873166
poker-hand,10,10,5,5,0.6393721265487415,0.1327399338056765,0.6393721265487415,0.12214682987385386,0.622094758770705,0.6393721265487415,0.4339572540879954
poker-hand,10,25,5,1,0.6156899562681507,0.14106741023762026,0.6156899562681507,0.12658945005109798,0.5928532707367513,0.6156899562681507,0.40343807422817357
poker-hand,10,25,5,2,0.6390872763866228,0.13277410754275948,0.6390872763866228,0.12165270108911319,0.6165836611522071,0.6390872763866228,0.43315653271354365
poker-hand,10,25,5,3,0.638476285250172,0.1329315191655949,0.638476285250172,0.12219441873085315,0.6104733565406769,0.638476285250172,0.4343078608577272
poker-hand,10,25,5,4,0.5869495024607888,0.1203800005859355,0.5869495024607888,0.10506501248467282,0.5563481690221013,0.5869495024607888,0.3693245358295704
poker-hand,10,25,5,5,0.6160046364840646,0.12713602885748204,0.6160046364840646,0.11443317491034051,0.6012742528807262,0.6160046364840646,0.40355876733602974
poker-hand,10,50,5,1,0.6039227322920062,0.1379736874565458,0.6039227322920062,0.12218194056019015,0.5736581832655985,0.6039227322920062,0.38931141860628315
poker-hand,10,50,5,2,0.6352036579289322,0.13185264992300452,0.6352036579289322,0.12044009059613488,0.6139599723140716,0.6352036579289322,0.42806120763157485
poker-hand,10,50,5,3,0.6472470597417549,0.13495467125554356,0.6472470597417549,0.12467129090002216,0.6201543330191124,0.6472470597417549,0.4449051526306121
poker-hand,10,50,5,4,0.5913231509838263,0.12137781750393921,0.5913231509838263,0.10637577891869517,0.5598003622651306,0.5913231509838263,0.3745660431240367
poker-hand,10,50,5,5,0.6453576716278345,0.1340735505491258,0.6453576716278345,0.12367588946288292,0.6294340778304893,0.6453576716278345,0.4407748252549322
poker-hand,50,10,1,1,0.5603270889376419,0.12650590024286168,0.5603270889376419,0.10471294856872528,0.49582045183215956,0.5603270889376419,0.3368733583970361
poker-hand,50,10,1,2,0.5842232274579152,0.119797639512212,0.5842232274579152,0.10332111267688766,0.5470524908045621,0.5842232274579152,0.36487753154915037
poker-hand,50,10,1,3,0.5705247342669965,0.11672066567468938,0.5705247342669965,0.09867231326595442,0.5207721078022935,0.5705247342669965,0.34903324120490103
poker-hand,50,10,1,4,0.568085085565003,0.11570888607648033,0.568085085565003,0.09715765066812652,0.5092535876735353,0.568085085565003,0.3462302088094976
poker-hand,50,10,1,5,0.6088015273123977,0.12534387260558505,0.6088015273123977,0.11150680068628374,0.5723232941069392,0.6088015273123977,0.39601879715817245
poker-hand,50,25,1,1,0.5742492861347175,0.13015506433404175,0.5742492861347175,0.11043876028670667,0.5236567322587103,0.5742492861347175,0.3534259238958502
poker-hand,50,25,1,2,0.5972907486834778,0.12288398747750628,0.5972907486834778,0.1078930127691041,0.5622220133706176,0.5972907486834778,0.3813790870676818
poker-hand,50,25,1,3,0.5899053166113005,0.1212846847190266,0.5899053166113005,0.1055371570128365,0.5487702756591786,0.5899053166113005,0.3728503459641852
poker-hand,50,25,1,4,0.5871892214514252,0.1202447734746848,0.5871892214514252,0.10411038294714084,0.542052559882584,0.5871892214514252,0.3693811289045802
poker-hand,50,25,1,5,0.58707044338814,0.12019501500115393,0.58707044338814,0.10403585242591437,0.5407997868696449,0.58707044338814,0.36947111762554746
poker-hand,50,50,1,1,0.5726002208482714,0.12972251051313985,0.5726002208482714,0.10977847584510972,0.5189894067537955,0.5726002208482714,0.35168018499551473
poker-hand,50,50,1,2,0.5771350131407971,0.11812360833900573,0.5771350131407971,0.10077609197457837,0.5318836756729092,0.5771350131407971,0.35670496140335256
poker-hand,50,50,1,3,0.5888370187171644,0.12103386875414006,0.5888370187171644,0.10517315821275235,0.5502076513347832,0.5888370187171644,0.37117034292544654
poker-hand,50,50,1,4,0.5776934140876491,0.11798850599622579,0.5776934140876491,0.1006845952879634,0.5288152193981251,0.5776934140876491,0.35751311551030057
